country,year,violence,violence_y_cum,udems_mean,dem_age,polity2,durable,disproportionality,maj
Afghanistan,1980,0,0,-2.02601504325867,0,NA,0,NA,NA
Afghanistan,1981,0,0,-1.84203803539276,0,NA,0,NA,100
Afghanistan,1982,0,0,-1.83396375179291,0,NA,0,NA,100
Afghanistan,1983,0,0,-1.61140024662018,0,NA,0,NA,100
Afghanistan,1984,0,0,-1.62253832817078,0,NA,0,NA,100
Afghanistan,1985,0,0,-1.83279097080231,0,NA,0,NA,100
Afghanistan,1986,0,0,-1.60955035686493,0,NA,0,NA,100
Afghanistan,1987,0,0,-1.6083573102951,0,NA,0,NA,100
Afghanistan,1988,0,0,-1.26064431667328,0,NA,0,NA,100
Afghanistan,1989,0,0,-1.28777849674225,0,-8,0,NA,100
Afghanistan,1990,0,0,-1.28786170482635,0,-8,1,NA,100
Afghanistan,1991,0,0,-1.2899181842804,0,-8,2,NA,100
Afghanistan,1992,0,0,-0.549915134906769,0,0,0,NA,100
Afghanistan,1993,0,0,-0.733429670333862,0,0,0,NA,100
Afghanistan,1994,0,0,-0.734349131584167,0,0,0,NA,100
Afghanistan,1995,0,0,-0.735070466995239,0,0,0,NA,100
Afghanistan,1996,0,0,-1.1391499042511,0,-7,0,NA,100
Afghanistan,1997,0,0,-1.14858734607697,0,-7,1,NA,NA
Afghanistan,1998,0,0,-1.1439710855484,0,-7,2,NA,NA
Afghanistan,1999,0,0,-1.13979804515839,0,-7,3,NA,NA
Afghanistan,2000,0,0,-1.33092641830444,0,-7,4,NA,NA
Afghanistan,2001,0,0,-1.61742675304413,0,NA,0,NA,NA
Afghanistan,2002,0,0,-0.868510901927948,0,NA,0,NA,NA
Afghanistan,2003,0,0,-0.868549168109894,0,NA,0,NA,NA
Afghanistan,2004,0,0,-0.679431259632111,0,NA,0,NA,NA
Afghanistan,2005,0,0,-0.184462055563927,0,NA,0,NA,NA
Afghanistan,2006,1,1,-0.18697427213192,0,NA,0,NA,NA
Afghanistan,2007,0,0,-0.185496479272842,0,NA,0,NA,NA
Afghanistan,2008,0,0,-0.280436605215073,0,NA,0,NA,NA
Afghanistan,2009,0,0,NA,0,NA,0,NA,NA
Albania,1980,0,0,-1.29070258140564,0,-9,33,NA,100
Albania,1981,0,0,-1.29054808616638,0,-9,34,NA,100
Albania,1982,0,0,-1.29345655441284,0,-9,35,NA,100
Albania,1983,0,0,-1.45678412914276,0,-9,36,NA,100
Albania,1984,0,0,-1.45072650909424,0,-9,37,NA,100
Albania,1985,0,0,-1.56758034229279,0,-9,38,NA,100
Albania,1986,0,0,-1.45773983001709,0,-9,39,NA,100
Albania,1987,0,0,-1.45568072795868,0,-9,40,NA,100
Albania,1988,0,0,-1.45489501953125,0,-9,41,NA,100
Albania,1989,0,0,-1.45557475090027,0,-9,42,NA,100
Albania,1990,0,0,-0.591715455055237,0,1,0,NA,100
Albania,1991,0,0,0.195657834410667,0,1,0,NA,100
Albania,1992,0,0,0.289459496736526,0,5,0,NA,100
Albania,1993,0,0,0.324359983205795,0,5,1,NA,70.7142791748047
Albania,1994,0,0,0.331724643707275,0,5,2,NA,70.7142791748047
Albania,1995,0,0,0.292167037725449,0,5,3,NA,70.7142791748047
Albania,1996,0,0,0.221718847751617,0,0,0,NA,70.7142791748047
Albania,1997,0,0,0.216780796647072,0,5,0,NA,89.2857131958008
Albania,1998,0,0,0.182583719491959,0,5,1,NA,75.8169937133789
Albania,1999,0,0,0.209019094705582,0,5,2,NA,75.8169937133789
Albania,2000,0,0,0.309634387493134,0,5,3,NA,75.8169937133789
Albania,2001,0,0,0.416596978902817,0,5,4,8.11999988555908,75.8169937133789
Albania,2002,0,0,0.550719141960144,1,7,5,8.11999988555908,59.2857131958008
Albania,2003,0,0,0.551846504211426,2,7,6,8.11999988555908,59.2857131958008
Albania,2004,0,0,0.549394607543945,3,7,7,8.11999988555908,59.2857131958008
Albania,2005,0,0,0.754529178142548,4,9,8,30.2099990844727,59.2857131958008
Albania,2006,0,0,0.757285416126251,5,9,9,30.2099990844727,55
Albania,2007,0,0,0.754417479038239,6,9,10,30.2099990844727,55
Albania,2008,0,0,0.760087370872498,7,9,11,30.2099990844727,55
Albania,2009,0,0,NA,8,9,12,7.59999990463257,55
Algeria,1980,0,0,-1.12015008926392,0,-9,18,NA,100
Algeria,1981,0,0,-1.05269432067871,0,-9,19,NA,100
Algeria,1982,0,0,-1.05615651607513,0,-9,20,NA,100
Algeria,1983,0,0,-1.12745606899261,0,-9,21,NA,100
Algeria,1984,0,0,-1.13539254665375,0,-9,22,NA,100
Algeria,1985,0,0,-1.17343294620514,0,-9,23,NA,100
Algeria,1986,0,0,-1.13276660442352,0,-9,24,NA,100
Algeria,1987,0,0,-1.12635862827301,0,-9,25,NA,100
Algeria,1988,0,0,-0.852945506572723,0,-9,26,NA,100
Algeria,1989,0,0,-0.29302653670311,0,-2,0,NA,100
Algeria,1990,0,0,-0.156420677900314,0,-2,1,NA,100
Algeria,1991,0,0,-0.152632832527161,0,-2,2,NA,100
Algeria,1992,0,0,-0.975784182548523,0,-7,0,NA,100
Algeria,1993,0,0,-0.971405982971191,0,-7,1,NA,NA
Algeria,1994,0,0,-1.14222586154938,0,-7,2,NA,NA
Algeria,1995,0,0,-0.367579728364944,0,-3,0,NA,NA
Algeria,1996,0,0,-0.366764158010483,0,-3,1,NA,NA
Algeria,1997,0,0,-0.314511805772781,0,-3,2,NA,NA
Algeria,1998,0,0,-0.256801962852478,0,-3,3,NA,100
Algeria,1999,0,0,-0.238061487674713,0,-3,4,NA,100
Algeria,2000,0,0,-0.139263555407524,0,-3,5,NA,100
Algeria,2001,0,0,-0.238374412059784,0,-3,6,NA,100
Algeria,2002,0,0,-0.299835920333862,0,-3,7,NA,100
Algeria,2003,0,0,-0.301544040441513,0,-3,8,NA,73.0077133178711
Algeria,2004,0,0,-0.251759558916092,0,2,0,NA,73.0077133178711
Algeria,2005,0,0,-0.186336696147919,0,2,1,NA,73.0077133178711
Algeria,2006,0,0,-0.242081731557846,0,2,2,NA,73.0077133178711
Algeria,2007,0,0,-0.245638877153397,0,2,3,NA,73.0077133178711
Algeria,2008,0,0,-0.249082341790199,0,2,4,NA,64.0102767944336
Algeria,2009,0,0,NA,0,2,5,NA,64.0102767944336
Andorra,1993,0,0,0.607907652854919,NA,NA,NA,NA,NA
Andorra,1994,0,0,0.795866549015045,NA,NA,NA,NA,NA
Andorra,1995,0,0,0.797136604785919,NA,NA,NA,NA,NA
Andorra,1996,0,0,0.780175387859344,NA,NA,NA,NA,NA
Andorra,1997,0,0,0.790287733078003,NA,NA,NA,NA,NA
Andorra,1998,0,0,0.790881276130676,NA,NA,NA,NA,NA
Andorra,1999,0,0,0.786565959453583,NA,NA,NA,NA,NA
Andorra,2000,0,0,0.927995204925537,NA,NA,NA,NA,NA
Andorra,2001,0,0,0.789988160133362,NA,NA,NA,9.97000026702881,NA
Andorra,2002,0,0,0.790223598480225,NA,NA,NA,9.97000026702881,NA
Andorra,2003,0,0,0.7959144115448,NA,NA,NA,9.97000026702881,NA
Andorra,2004,0,0,0.786106050014496,NA,NA,NA,9.97000026702881,NA
Andorra,2005,0,0,0.793961405754089,NA,NA,NA,6.09999990463257,NA
Andorra,2006,0,0,0.791866362094879,NA,NA,NA,6.09999990463257,NA
Andorra,2007,0,0,0.791552066802979,NA,NA,NA,6.09999990463257,NA
Andorra,2008,0,0,0.793213307857513,NA,NA,NA,6.09999990463257,NA
Angola,1980,0,0,-1.11916315555573,0,-7,5,NA,NA
Angola,1981,0,0,-1.05680060386658,0,-7,6,NA,100
Angola,1982,0,0,-1.05655205249786,0,-7,7,NA,100
Angola,1983,0,0,-1.15079057216644,0,-7,8,NA,100
Angola,1984,0,0,-1.14293158054352,0,-7,9,NA,100
Angola,1985,0,0,-1.33644688129425,0,-7,10,NA,100
Angola,1986,0,0,-1.14319753646851,0,-7,11,NA,100
Angola,1987,0,0,-1.14612090587616,0,-7,12,NA,100
Angola,1988,0,0,-1.3335816860199,0,-7,13,NA,100
Angola,1989,0,0,-1.1499080657959,0,-7,14,NA,100
Angola,1990,0,0,-1.1409764289856,0,-7,15,NA,100
Angola,1991,0,0,-0.480368077754974,0,-3,0,NA,100
Angola,1992,0,0,-0.549260675907135,0,0,0,3.95000004768372,100
Angola,1993,0,0,-0.771004140377045,0,-1,0,3.95000004768372,58.636360168457
Angola,1994,0,0,-0.765656352043152,0,-1,0,3.95000004768372,58.636360168457
Angola,1995,0,0,-0.601065039634705,0,-2,0,3.95000004768372,58.636360168457
Angola,1996,0,0,-0.605447769165039,0,-2,0,3.95000004768372,58.8235321044922
Angola,1997,0,0,-0.631560564041138,0,-3,0,3.95000004768372,59.0090103149414
Angola,1998,0,0,-0.632123351097107,0,-3,1,3.95000004768372,58.636360168457
Angola,1999,0,0,-0.604061961174011,0,-3,2,3.95000004768372,58.636360168457
Angola,2000,0,0,-0.541141450405121,0,-3,3,3.95000004768372,58.636360168457
Angola,2001,0,0,-0.603526592254639,0,-3,4,3.95000004768372,58.636360168457
Angola,2002,0,0,-0.490294635295868,0,-2,5,3.95000004768372,58.636360168457
Angola,2003,0,0,-0.48684561252594,0,-2,6,3.95000004768372,58.636360168457
Angola,2004,0,0,-0.489977836608887,0,-2,7,3.95000004768372,58.636360168457
Angola,2005,0,0,-0.486587971448898,0,-2,8,3.95000004768372,58.636360168457
Angola,2006,0,0,-0.486038655042648,0,-2,9,3.95000004768372,58.636360168457
Angola,2007,0,0,-0.487790465354919,0,-2,10,3.95000004768372,58.636360168457
Angola,2008,0,0,-0.484412997961044,0,-2,11,4.34000015258789,58.636360168457
Angola,2009,0,0,NA,0,-2,12,4.34000015258789,94.0909118652344
Antigua and Barbuba,1981,0,0,0.488092213869095,NA,NA,NA,NA,NA
Antigua and Barbuba,1982,0,0,0.49363449215889,NA,NA,NA,NA,NA
Antigua and Barbuba,1983,0,0,0.49583101272583,NA,NA,NA,NA,NA
Antigua and Barbuba,1984,0,0,0.39845684170723,NA,NA,NA,NA,NA
Antigua and Barbuba,1985,0,0,0.367917031049728,NA,NA,NA,NA,NA
Antigua and Barbuba,1986,0,0,0.395523488521576,NA,NA,NA,NA,NA
Antigua and Barbuba,1987,0,0,0.401459515094757,NA,NA,NA,NA,NA
Antigua and Barbuba,1988,0,0,0.608180463314056,NA,NA,NA,NA,NA
Antigua and Barbuba,1989,0,0,0.488410979509354,NA,NA,NA,NA,NA
Antigua and Barbuba,1990,0,0,0.48698428273201,NA,NA,NA,NA,NA
Antigua and Barbuba,1991,0,0,0.416876912117004,NA,NA,NA,NA,NA
Antigua and Barbuba,1992,0,0,0.409114331007004,NA,NA,NA,NA,NA
Antigua and Barbuba,1993,0,0,0.34262689948082,NA,NA,NA,NA,NA
Antigua and Barbuba,1994,0,0,0.431897759437561,NA,NA,NA,NA,NA
Antigua and Barbuba,1995,0,0,0.432389557361603,NA,NA,NA,NA,NA
Antigua and Barbuba,1996,0,0,0.427826136350632,NA,NA,NA,NA,NA
Antigua and Barbuba,1997,0,0,0.426737517118454,NA,NA,NA,NA,NA
Antigua and Barbuba,1998,0,0,0.433755874633789,NA,NA,NA,NA,NA
Antigua and Barbuba,1999,0,0,0.517430067062378,NA,NA,NA,NA,NA
Antigua and Barbuba,2000,0,0,0.773058652877808,NA,NA,NA,NA,NA
Antigua and Barbuba,2001,0,0,0.600241959095001,NA,NA,NA,NA,NA
Antigua and Barbuba,2002,0,0,0.602699995040894,NA,NA,NA,NA,NA
Antigua and Barbuba,2003,0,0,0.597378790378571,NA,NA,NA,NA,NA
Antigua and Barbuba,2004,0,0,0.907526433467865,NA,NA,NA,NA,NA
Antigua and Barbuba,2005,0,0,0.902746617794037,NA,NA,NA,NA,NA
Antigua and Barbuba,2006,0,0,0.897983551025391,NA,NA,NA,NA,NA
Antigua and Barbuba,2007,0,0,0.900266706943512,NA,NA,NA,NA,NA
Antigua and Barbuba,2008,0,0,0.898985087871552,NA,NA,NA,NA,NA
Argentina,1980,0,0,-1.34047865867615,0,-9,4,NA,NA
Argentina,1981,0,0,-0.747204601764679,0,-8,5,NA,NA
Argentina,1982,0,0,-0.520690441131592,0,-8,6,NA,NA
Argentina,1983,0,0,0.511085450649261,1,8,0,4.38748216629028,NA
Argentina,1984,0,0,0.837401568889618,2,8,1,4.38748216629028,50.9881439208984
Argentina,1985,0,0,0.914792001247406,3,8,2,8.52701568603516,51.1811027526855
Argentina,1986,0,0,0.912393987178802,4,8,3,8.52701568603516,50.980396270752
Argentina,1987,0,0,0.907464802265167,5,8,4,5.96908712387085,48.3471069335938
Argentina,1988,0,0,0.940516948699951,6,8,5,5.96908712387085,46.0629920959473
Argentina,1989,0,0,0.84653252363205,7,7,6,7.54718494415283,46.0629920959473
Argentina,1990,0,0,0.805707335472107,8,7,7,7.54718494415283,50.7936553955078
Argentina,1991,0,0,0.799638390541077,9,7,8,5.3319787979126,50.7936553955078
Argentina,1992,0,0,0.757018566131592,10,7,9,5.3319787979126,50.729923248291
Argentina,1993,0,0,0.751094043254852,11,7,10,6.03738403320312,51.1029434204102
Argentina,1994,0,0,0.757304966449738,12,7,11,6.03738403320312,54.5454559326172
Argentina,1995,0,0,0.754725933074951,13,7,12,10.9137496948242,54.5454559326172
Argentina,1996,0,0,0.750210285186768,14,7,13,10.9137496948242,53.3073883056641
Argentina,1997,0,0,0.751056253910065,15,7,14,8.29276752471924,53.3073883056641
Argentina,1998,0,0,0.71219128370285,16,7,15,8.29276752471924,88.715950012207
Argentina,1999,0,0,0.787847220897675,17,8,16,4.02119398117065,88.715950012207
Argentina,2000,0,0,0.97712367773056,18,8,17,4.02119398117065,49.4163436889648
Argentina,2001,0,0,0.619699120521545,19,8,18,10.0179796218872,49.4163436889648
Argentina,2002,0,0,0.747563183307648,20,8,19,10.0179796218872,45.1361846923828
Argentina,2003,0,0,1.00595104694366,21,8,20,10.0179796218872,45.1361846923828
Argentina,2004,0,0,1.00837433338165,22,8,21,10.0179796218872,54.7413749694824
Argentina,2005,0,0,1.00744342803955,23,8,22,4.98999977111816,54.7413749694824
Argentina,2006,0,0,0.994885206222534,24,8,23,4.98999977111816,44.7470817565918
Argentina,2007,0,0,0.768833041191101,25,8,24,4.98999977111816,44.7470817565918
Argentina,2008,0,0,0.743421375751495,26,8,25,4.98999977111816,46.484375
Argentina,2009,0,0,NA,27,8,26,4.98999977111816,46.484375
Armenia,1991,0,0,0.249190509319305,1,7,0,NA,100
Armenia,1992,0,0,0.307699859142303,2,7,1,NA,44.8979568481445
Armenia,1993,0,0,0.303854614496231,3,7,2,NA,44.8979568481445
Armenia,1994,0,0,0.312652796506882,4,7,2,NA,44.8979568481445
Armenia,1995,0,0,0.178042963147163,0,3,0,NA,44.8979568481445
Armenia,1996,0,0,0.0470049567520618,0,-6,0,NA,62.9629592895508
Armenia,1997,0,0,0.0458608195185661,0,-6,1,NA,62.9629592895508
Armenia,1998,0,0,0.25624144077301,0,5,0,NA,72.9729690551758
Armenia,1999,0,0,0.307600557804108,0,5,1,NA,72.9729690551758
Armenia,2000,0,0,0.311573356389999,0,5,2,NA,51.2000007629395
Armenia,2001,0,0,0.308060497045517,0,5,3,NA,51.2000007629395
Armenia,2002,0,0,0.306130737066269,0,5,4,NA,51.2000007629395
Armenia,2003,0,0,0.365652829408646,0,5,5,NA,51.2000007629395
Armenia,2004,0,0,0.319181501865387,0,5,6,NA,47.65625
Armenia,2005,0,0,0.317091137170792,0,5,7,NA,47.65625
Armenia,2006,0,0,0.31863009929657,0,5,8,NA,47.65625
Armenia,2007,0,0,0.264202892780304,0,5,9,NA,47.65625
Armenia,2008,0,0,0.264137357473373,0,5,10,NA,87.0229034423828
Armenia,2009,0,0,NA,0,5,11,NA,87.0229034423828
Australia,1980,0,0,1.67387068271637,80,10,79,8.25,69.3548355102539
Australia,1981,0,0,1.67781317234039,81,10,80,8.25,59.2000007629395
Australia,1982,0,0,1.67437767982483,82,10,81,8.25,59.2000007629395
Australia,1983,0,0,1.39991450309753,83,10,82,10.3100004196167,59.2000007629395
Australia,1984,0,0,2.00373291969299,84,10,83,7.94999980926514,60.0000038146973
Australia,1985,0,0,1.57991719245911,85,10,84,7.94999980926514,60.0000038146973
Australia,1986,0,0,1.56735622882843,86,10,85,7.94999980926514,55.4054069519043
Australia,1987,0,0,1.56560659408569,87,10,86,10.4200000762939,55.4054069519043
Australia,1988,0,0,2.00835776329041,88,10,87,10.4200000762939,58.1081085205078
Australia,1989,0,0,1.57101929187775,89,10,88,10.4200000762939,58.1081085205078
Australia,1990,0,0,2.00900840759277,90,10,89,12.4799995422363,58.1081085205078
Australia,1991,0,0,2.01322650909424,91,10,90,12.4799995422363,52.7027015686035
Australia,1992,0,0,1.99164509773254,92,10,91,12.4799995422363,52.7027015686035
Australia,1993,0,0,1.57149124145508,93,10,92,8.11999988555908,52.7027015686035
Australia,1994,0,0,1.56755328178406,94,10,93,8.11999988555908,54.4217720031738
Australia,1995,0,0,1.56552946567535,95,10,94,8.11999988555908,54.4217720031738
Australia,1996,0,0,2.00521230697632,96,10,95,10.9700002670288,54.4217720031738
Australia,1997,0,0,2.01090121269226,97,10,96,10.9700002670288,63.0872497558594
Australia,1998,0,0,2.00433540344238,98,10,97,10.8699998855591,63.0872497558594
Australia,1999,0,0,2.00887751579285,99,10,98,10.8699998855591,54.0540504455566
Australia,2000,0,0,2.0210862159729,100,10,99,10.8699998855591,54.0540504455566
Australia,2001,0,0,1.99751734733582,101,10,100,9.36999988555908,54.0540504455566
Australia,2002,0,0,2.00061821937561,102,10,101,9.36999988555908,54.6666679382324
Australia,2003,0,0,2.00229001045227,103,10,102,9.36999988555908,54.6666679382324
Australia,2004,0,0,1.57087671756744,104,10,103,8.60000038146973,54.6666679382324
Australia,2005,0,0,1.56572484970093,105,10,104,8.60000038146973,57.3333320617676
Australia,2006,0,0,1.56518888473511,106,10,105,8.60000038146973,57.3333320617676
Australia,2007,0,0,1.40502953529358,107,10,106,10.2700004577637,57.3333320617676
Australia,2008,0,0,1.39930832386017,108,10,107,10.2700004577637,55.3333358764648
Australia,2009,0,0,NA,109,10,108,10.2700004577637,55.6291389465332
Austria,1980,0,0,1.6738692522049,35,10,34,0.930000007152557,51.9125709533691
Austria,1981,0,0,1.42464685440063,36,10,35,0.930000007152557,51.9125709533691
Austria,1982,0,0,1.42535090446472,37,10,36,0.930000007152557,51.9125709533691
Austria,1983,0,0,1.55847060680389,38,10,37,2.44000005722046,51.9125709533691
Austria,1984,0,0,1.56318354606628,39,10,38,2.44000005722046,55.7377052307129
Austria,1985,0,0,1.57534086704254,40,10,39,2.44000005722046,55.7377052307129
Austria,1986,0,0,2.00301504135132,41,10,40,0.930000007152557,55.7377052307129
Austria,1987,0,0,2.00742149353027,42,10,41,0.930000007152557,85.792350769043
Austria,1988,0,0,2.01076579093933,43,10,42,0.930000007152557,85.792350769043
Austria,1989,0,0,1.99900054931641,44,10,43,0.930000007152557,85.792350769043
Austria,1990,0,0,2.02279782295227,45,10,44,2.0699999332428,85.792350769043
Austria,1991,0,0,1.99340927600861,46,10,45,2.0699999332428,77.0491790771484
Austria,1992,0,0,2.00706052780151,47,10,46,2.0699999332428,77.0491790771484
Austria,1993,0,0,2.0011522769928,48,10,47,2.0699999332428,77.0491790771484
Austria,1994,0,0,2.01522731781006,49,10,48,1.02999997138977,77.0491790771484
Austria,1995,0,0,2.00183463096619,50,10,49,1.02999997138977,63.9344291687012
Austria,1996,0,0,1.9978688955307,51,10,50,1.02999997138977,67.7595596313477
Austria,1997,0,0,2.00504326820374,52,10,51,1.02999997138977,67.7595596313477
Austria,1998,0,0,2.0170886516571,53,10,52,1.02999997138977,67.7595596313477
Austria,1999,0,0,2.0127010345459,54,10,53,3.52999997138977,67.7595596313477
Austria,2000,0,0,2.01901626586914,55,10,54,3.52999997138977,56.8306045532227
Austria,2001,0,0,2.01605725288391,56,10,55,3.52999997138977,56.8306045532227
Austria,2002,0,0,1.5634206533432,57,10,56,1.33000004291534,56.8306045532227
Austria,2003,0,0,1.5644862651825,58,10,57,1.33000004291534,53.0054626464844
Austria,2004,0,0,1.56336963176727,59,10,58,1.33000004291534,53.0054626464844
Austria,2005,0,0,1.56537711620331,60,10,59,1.33000004291534,53.0054626464844
Austria,2006,0,0,2.01402020454407,61,10,60,2.79999995231628,51.9125709533691
Austria,2007,0,0,2.00683665275574,62,10,61,2.79999995231628,73.2240447998047
Austria,2008,0,0,2.00647687911987,63,10,62,2.92000007629395,73.2240447998047
Austria,2009,0,0,NA,64,10,63,2.92000007629395,59.0163955688477
Azerbaijan,1991,0,0,-0.483589857816696,0,-3,0,NA,NA
Azerbaijan,1992,0,0,-0.226674601435661,0,1,0,NA,NA
Azerbaijan,1993,0,0,-0.627757966518402,0,-3,0,NA,NA
Azerbaijan,1994,0,0,-0.636859953403473,0,-3,0,NA,NA
Azerbaijan,1995,0,0,-0.736415684223175,0,-6,0,NA,NA
Azerbaijan,1996,0,0,-0.6556596159935,0,-6,1,NA,53.9682579040527
Azerbaijan,1997,0,0,-0.581582605838776,0,-6,2,NA,53.9682579040527
Azerbaijan,1998,0,0,-0.521781980991364,0,-7,3,NA,53.9682579040527
Azerbaijan,1999,0,0,-0.482194483280182,0,-7,4,NA,53.9682579040527
Azerbaijan,2000,0,0,-0.467850834131241,0,-7,5,NA,62.4000015258789
Azerbaijan,2001,0,0,-0.489558577537537,0,-7,6,NA,62.4000015258789
Azerbaijan,2002,0,0,-0.485677659511566,0,-7,7,NA,62.4000015258789
Azerbaijan,2003,0,0,-0.411599546670914,0,-7,8,NA,62.4000015258789
Azerbaijan,2004,0,0,-0.412003695964813,0,-7,9,NA,62.4000015258789
Azerbaijan,2005,0,0,-0.421206206083298,0,-7,10,NA,62.4000015258789
Azerbaijan,2006,0,0,-0.413609236478806,0,-7,11,NA,50.4347801208496
Azerbaijan,2007,0,0,-0.556536674499512,0,-7,12,NA,50.4000015258789
Azerbaijan,2008,0,0,-0.558019876480103,0,-7,13,NA,50.4000015258789
Azerbaijan,2009,0,0,NA,0,-7,14,NA,50.4000015258789
Bahamas,1980,0,0,0.837135672569275,NA,NA,NA,22.5799999237061,78.9473724365234
Bahamas,1981,0,0,0.634275913238525,NA,NA,NA,22.5799999237061,78.9473724365234
Bahamas,1982,0,0,0.730834484100342,NA,NA,NA,16.6299991607666,78.9473724365234
Bahamas,1983,0,0,0.686680376529694,NA,NA,NA,16.6299991607666,74.4186019897461
Bahamas,1984,0,0,0.690604269504547,NA,NA,NA,16.6299991607666,74.4186019897461
Bahamas,1985,0,0,0.540616989135742,NA,NA,NA,16.6299991607666,74.4186019897461
Bahamas,1986,0,0,0.697101473808289,NA,NA,NA,16.6299991607666,74.4186019897461
Bahamas,1987,0,0,0.58780175447464,NA,NA,NA,10.1999998092651,74.4186019897461
Bahamas,1988,0,0,0.737103343009949,NA,NA,NA,10.1999998092651,63.2653045654297
Bahamas,1989,0,0,0.584750473499298,NA,NA,NA,10.1999998092651,63.2653045654297
Bahamas,1990,0,0,0.588243126869202,NA,NA,NA,10.1999998092651,63.2653045654297
Bahamas,1991,0,0,0.58465838432312,NA,NA,NA,10.1999998092651,63.2653045654297
Bahamas,1992,0,0,0.827790498733521,NA,NA,NA,12.1999998092651,63.2653045654297
Bahamas,1993,0,0,0.830949723720551,NA,NA,NA,12.1999998092651,67.3469390869141
Bahamas,1994,0,0,0.829328119754791,NA,NA,NA,12.1999998092651,67.3469390869141
Bahamas,1995,0,0,0.836873948574066,NA,NA,NA,12.1999998092651,67.3469390869141
Bahamas,1996,0,0,0.833305418491364,NA,NA,NA,12.1999998092651,67.3469390869141
Bahamas,1997,0,0,0.825074970722198,NA,NA,NA,27.1000003814697,67.3469390869141
Bahamas,1998,0,0,0.822109520435333,NA,NA,NA,27.1000003814697,85
Bahamas,1999,0,0,1.05225396156311,NA,NA,NA,27.1000003814697,85
Bahamas,2000,0,0,1.12611484527588,NA,NA,NA,27.1000003814697,85
Bahamas,2001,0,0,1.04686486721039,NA,NA,NA,27.1000003814697,85
Bahamas,2002,0,0,1.05184257030487,NA,NA,NA,22.2399997711182,85
Bahamas,2003,0,0,1.04947900772095,NA,NA,NA,22.2399997711182,72.5
Bahamas,2004,0,0,1.03947257995605,NA,NA,NA,22.2399997711182,72.5
Bahamas,2005,0,0,1.05067777633667,NA,NA,NA,22.2399997711182,72.5
Bahamas,2006,0,0,1.047935962677,NA,NA,NA,22.2399997711182,72.5
Bahamas,2007,0,0,1.18965864181519,NA,NA,NA,5.03000020980835,72.5
Bahamas,2008,0,0,1.17749452590942,NA,NA,NA,5.03000020980835,56.0975608825684
Bahrain,1980,0,0,-1.26688027381897,0,-10,5,NA,NA
Bahrain,1981,0,0,-1.26288115978241,0,-10,6,NA,NA
Bahrain,1982,0,0,-1.26622927188873,0,-10,7,NA,NA
Bahrain,1983,0,0,-1.13378620147705,0,-10,8,NA,NA
Bahrain,1984,0,0,-1.13253593444824,0,-10,9,NA,NA
Bahrain,1985,0,0,-1.09305787086487,0,-10,10,NA,NA
Bahrain,1986,0,0,-1.12964224815369,0,-10,11,NA,NA
Bahrain,1987,0,0,-1.1405336856842,0,-10,12,NA,NA
Bahrain,1988,0,0,-1.07175016403198,0,-10,13,NA,NA
Bahrain,1989,0,0,-1.24020552635193,0,-10,14,NA,NA
Bahrain,1990,0,0,-1.24473452568054,0,-10,15,NA,NA
Bahrain,1991,0,0,-1.23568892478943,0,-10,16,NA,NA
Bahrain,1992,0,0,-1.2416740655899,0,-10,17,NA,NA
Bahrain,1993,0,0,-1.13061189651489,0,-9,18,NA,NA
Bahrain,1994,0,0,-1.12632501125336,0,-9,19,NA,100
Bahrain,1995,0,0,-1.13341975212097,0,-9,20,NA,100
Bahrain,1996,0,0,-1.23943698406219,0,-9,21,NA,100
Bahrain,1997,0,0,-1.23338341712952,0,-9,22,NA,100
Bahrain,1998,0,0,-1.23795700073242,0,-9,23,NA,100
Bahrain,1999,0,0,-1.23383343219757,0,-9,24,NA,100
Bahrain,2000,0,0,-1.06975138187408,0,-9,25,NA,100
Bahrain,2001,0,0,-0.913995981216431,0,-8,26,NA,100
Bahrain,2002,0,0,-0.672088146209717,0,-7,27,NA,100
Bahrain,2003,0,0,-0.668050408363342,0,-7,28,NA,NA
Bahrain,2004,0,0,-0.676275849342346,0,-7,29,NA,NA
Bahrain,2005,0,0,-0.675446271896362,0,-7,30,NA,NA
Bahrain,2006,0,0,-0.671449780464172,0,-7,31,NA,NA
Bahrain,2007,0,0,-0.678490340709686,0,-7,32,NA,NA
Bahrain,2008,0,0,-0.671236336231232,0,-7,33,NA,NA
Bahrain,2009,0,0,NA,0,-7,34,NA,NA
Bangladesh,1980,0,0,-0.159690022468567,0,-4,2,NA,73.9130401611328
Bangladesh,1981,0,0,-0.229614540934563,0,-4,3,NA,73.9130401611328
Bangladesh,1982,0,0,-0.945248067378998,0,-7,0,NA,73.9130401611328
Bangladesh,1983,0,0,-0.780586361885071,0,-7,1,NA,NA
Bangladesh,1984,0,0,-0.773516595363617,0,-7,2,NA,NA
Bangladesh,1985,0,0,-0.597647666931152,0,-7,3,NA,NA
Bangladesh,1986,0,0,-0.220141381025314,0,-5,4,NA,NA
Bangladesh,1987,0,0,-0.21783059835434,0,-5,5,NA,51
Bangladesh,1988,0,0,-0.277542173862457,0,-5,6,NA,51
Bangladesh,1989,0,0,-0.182582125067711,0,-5,7,NA,83.8926162719727
Bangladesh,1990,0,0,-0.252770155668259,0,-5,8,NA,83.8926162719727
Bangladesh,1991,0,0,0.385389119386673,1,6,0,18.814079284668,83.8926162719727
Bangladesh,1992,0,0,0.388617932796478,2,6,1,18.814079284668,46.938777923584
